case_id,group_id,language,risk,relation,attack,malicious,v2,v3
ntx3-000332-1,g-000332,hin_Latn,CRITICAL,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000332-1,g-000332,hin_Latn,CRITICAL,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000332-1,g-000332,hin_Latn,CRITICAL,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000332-1,g-000332,hin_Latn,CRITICAL,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000332-1,g-000332,hin_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000332-1,g-000332,hin_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000332-2,g-000332,tel_Latn,CRITICAL,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000332-2,g-000332,tel_Latn,CRITICAL,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000332-2,g-000332,tel_Latn,CRITICAL,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000332-2,g-000332,tel_Latn,CRITICAL,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000332-2,g-000332,tel_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000332-2,g-000332,tel_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000332-3,g-000332,tel_Telu,CRITICAL,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000332-3,g-000332,tel_Telu,CRITICAL,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000332-3,g-000332,tel_Telu,CRITICAL,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000332-3,g-000332,tel_Telu,CRITICAL,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000332-3,g-000332,tel_Telu,CRITICAL,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000332-3,g-000332,tel_Telu,CRITICAL,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000285-0,g-000285,eng_Latn,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000285-0,g-000285,eng_Latn,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000285-0,g-000285,eng_Latn,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000285-0,g-000285,eng_Latn,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000285-0,g-000285,eng_Latn,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000285-0,g-000285,eng_Latn,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000285-1,g-000285,hin_Latn,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000285-1,g-000285,hin_Latn,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000285-1,g-000285,hin_Latn,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000285-1,g-000285,hin_Latn,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000285-1,g-000285,hin_Latn,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000285-1,g-000285,hin_Latn,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000285-2,g-000285,tel_Latn,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000285-2,g-000285,tel_Latn,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000285-2,g-000285,tel_Latn,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000285-2,g-000285,tel_Latn,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000285-2,g-000285,tel_Latn,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000285-2,g-000285,tel_Latn,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000285-3,g-000285,tel_Telu,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000285-3,g-000285,tel_Telu,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000285-3,g-000285,tel_Telu,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000285-3,g-000285,tel_Telu,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000285-3,g-000285,tel_Telu,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000285-3,g-000285,tel_Telu,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002492-0,g-002492,eng_Latn,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002492-0,g-002492,eng_Latn,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002492-0,g-002492,eng_Latn,HIGH,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002492-0,g-002492,eng_Latn,HIGH,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002492-0,g-002492,eng_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002492-0,g-002492,eng_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002492-1,g-002492,hin_Latn,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002492-1,g-002492,hin_Latn,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002492-1,g-002492,hin_Latn,HIGH,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002492-1,g-002492,hin_Latn,HIGH,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002492-1,g-002492,hin_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002492-1,g-002492,hin_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002492-2,g-002492,tel_Latn,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002492-2,g-002492,tel_Latn,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002492-2,g-002492,tel_Latn,HIGH,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002492-2,g-002492,tel_Latn,HIGH,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002492-2,g-002492,tel_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002492-2,g-002492,tel_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002492-3,g-002492,tel_Telu,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002492-3,g-002492,tel_Telu,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002492-3,g-002492,tel_Telu,HIGH,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002492-3,g-002492,tel_Telu,HIGH,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002492-3,g-002492,tel_Telu,HIGH,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002492-3,g-002492,tel_Telu,HIGH,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001201-0,g-001201,eng_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001201-0,g-001201,eng_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001201-0,g-001201,eng_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001201-0,g-001201,eng_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001201-0,g-001201,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001201-0,g-001201,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001201-1,g-001201,hin_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001201-1,g-001201,hin_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001201-1,g-001201,hin_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001201-1,g-001201,hin_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001201-1,g-001201,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001201-1,g-001201,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001201-2,g-001201,tel_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001201-2,g-001201,tel_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001201-2,g-001201,tel_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001201-2,g-001201,tel_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001201-2,g-001201,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001201-2,g-001201,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001201-3,g-001201,tel_Telu,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001201-3,g-001201,tel_Telu,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001201-3,g-001201,tel_Telu,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001201-3,g-001201,tel_Telu,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001201-3,g-001201,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001201-3,g-001201,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001391-0,g-001391,eng_Latn,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001391-0,g-001391,eng_Latn,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001391-0,g-001391,eng_Latn,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001391-0,g-001391,eng_Latn,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001391-0,g-001391,eng_Latn,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001391-0,g-001391,eng_Latn,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001391-1,g-001391,hin_Latn,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001391-1,g-001391,hin_Latn,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001391-1,g-001391,hin_Latn,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001391-1,g-001391,hin_Latn,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001391-1,g-001391,hin_Latn,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001391-1,g-001391,hin_Latn,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001391-2,g-001391,tel_Latn,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001391-2,g-001391,tel_Latn,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001391-2,g-001391,tel_Latn,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001391-2,g-001391,tel_Latn,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001391-2,g-001391,tel_Latn,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001391-2,g-001391,tel_Latn,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001391-3,g-001391,tel_Telu,LOW,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001391-3,g-001391,tel_Telu,LOW,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001391-3,g-001391,tel_Telu,LOW,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001391-3,g-001391,tel_Telu,LOW,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001391-3,g-001391,tel_Telu,LOW,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001391-3,g-001391,tel_Telu,LOW,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001141-0,g-001141,eng_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001141-0,g-001141,eng_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001141-0,g-001141,eng_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001141-0,g-001141,eng_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001141-0,g-001141,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001141-0,g-001141,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001141-1,g-001141,hin_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001141-1,g-001141,hin_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001141-1,g-001141,hin_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001141-1,g-001141,hin_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001141-1,g-001141,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001141-1,g-001141,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001141-2,g-001141,tel_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001141-2,g-001141,tel_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001141-2,g-001141,tel_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001141-2,g-001141,tel_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001141-2,g-001141,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001141-2,g-001141,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001141-3,g-001141,tel_Telu,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001141-3,g-001141,tel_Telu,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001141-3,g-001141,tel_Telu,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001141-3,g-001141,tel_Telu,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001141-3,g-001141,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001141-3,g-001141,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002240-0,g-002240,eng_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002240-0,g-002240,eng_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002240-0,g-002240,eng_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002240-0,g-002240,eng_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002240-0,g-002240,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002240-0,g-002240,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002240-1,g-002240,hin_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002240-1,g-002240,hin_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002240-1,g-002240,hin_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002240-1,g-002240,hin_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002240-1,g-002240,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002240-1,g-002240,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002240-2,g-002240,tel_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002240-2,g-002240,tel_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002240-2,g-002240,tel_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002240-2,g-002240,tel_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002240-2,g-002240,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002240-2,g-002240,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002240-3,g-002240,tel_Telu,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002240-3,g-002240,tel_Telu,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002240-3,g-002240,tel_Telu,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002240-3,g-002240,tel_Telu,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002240-3,g-002240,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002240-3,g-002240,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000485-0,g-000485,eng_Latn,CRITICAL,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000485-0,g-000485,eng_Latn,CRITICAL,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000485-0,g-000485,eng_Latn,CRITICAL,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000485-0,g-000485,eng_Latn,CRITICAL,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000485-0,g-000485,eng_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000485-0,g-000485,eng_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000485-1,g-000485,hin_Latn,CRITICAL,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000485-1,g-000485,hin_Latn,CRITICAL,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000485-1,g-000485,hin_Latn,CRITICAL,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000485-1,g-000485,hin_Latn,CRITICAL,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000485-1,g-000485,hin_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000485-1,g-000485,hin_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000485-2,g-000485,tel_Latn,CRITICAL,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000485-2,g-000485,tel_Latn,CRITICAL,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000485-2,g-000485,tel_Latn,CRITICAL,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000485-2,g-000485,tel_Latn,CRITICAL,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000485-2,g-000485,tel_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000485-2,g-000485,tel_Latn,CRITICAL,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-000485-3,g-000485,tel_Telu,CRITICAL,TEMPORAL_SHIFT,clean,False,False,False
ntx3-000485-3,g-000485,tel_Telu,CRITICAL,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-000485-3,g-000485,tel_Telu,CRITICAL,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-000485-3,g-000485,tel_Telu,CRITICAL,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-000485-3,g-000485,tel_Telu,CRITICAL,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-000485-3,g-000485,tel_Telu,CRITICAL,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002430-0,g-002430,eng_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002430-0,g-002430,eng_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002430-0,g-002430,eng_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002430-0,g-002430,eng_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002430-0,g-002430,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002430-0,g-002430,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002430-1,g-002430,hin_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002430-1,g-002430,hin_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002430-1,g-002430,hin_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002430-1,g-002430,hin_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002430-1,g-002430,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002430-1,g-002430,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002430-2,g-002430,tel_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002430-2,g-002430,tel_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002430-2,g-002430,tel_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002430-2,g-002430,tel_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002430-2,g-002430,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002430-2,g-002430,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002430-3,g-002430,tel_Telu,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002430-3,g-002430,tel_Telu,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002430-3,g-002430,tel_Telu,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002430-3,g-002430,tel_Telu,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002430-3,g-002430,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002430-3,g-002430,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001277-0,g-001277,eng_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001277-0,g-001277,eng_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001277-0,g-001277,eng_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001277-0,g-001277,eng_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001277-0,g-001277,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001277-0,g-001277,eng_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001277-1,g-001277,hin_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001277-1,g-001277,hin_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001277-1,g-001277,hin_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001277-1,g-001277,hin_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001277-1,g-001277,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001277-1,g-001277,hin_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001277-2,g-001277,tel_Latn,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001277-2,g-001277,tel_Latn,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001277-2,g-001277,tel_Latn,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001277-2,g-001277,tel_Latn,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001277-2,g-001277,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001277-2,g-001277,tel_Latn,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-001277-3,g-001277,tel_Telu,MEDIUM,TEMPORAL_SHIFT,clean,False,False,False
ntx3-001277-3,g-001277,tel_Telu,MEDIUM,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-001277-3,g-001277,tel_Telu,MEDIUM,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-001277-3,g-001277,tel_Telu,MEDIUM,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-001277-3,g-001277,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-001277-3,g-001277,tel_Telu,MEDIUM,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002354-0,g-002354,eng_Latn,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002354-0,g-002354,eng_Latn,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002354-0,g-002354,eng_Latn,HIGH,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002354-0,g-002354,eng_Latn,HIGH,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002354-0,g-002354,eng_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002354-0,g-002354,eng_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002354-1,g-002354,hin_Latn,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002354-1,g-002354,hin_Latn,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002354-1,g-002354,hin_Latn,HIGH,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002354-1,g-002354,hin_Latn,HIGH,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002354-1,g-002354,hin_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002354-1,g-002354,hin_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002354-2,g-002354,tel_Latn,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002354-2,g-002354,tel_Latn,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
ntx3-002354-2,g-002354,tel_Latn,HIGH,TEMPORAL_SHIFT,year_shift,True,True,True
ntx3-002354-2,g-002354,tel_Latn,HIGH,TEMPORAL_SHIFT,month_shift,True,True,True
ntx3-002354-2,g-002354,tel_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden,True,False,True
ntx3-002354-2,g-002354,tel_Latn,HIGH,TEMPORAL_SHIFT,scope_broaden+vendor_shift,True,True,True
ntx3-002354-3,g-002354,tel_Telu,HIGH,TEMPORAL_SHIFT,clean,False,False,False
ntx3-002354-3,g-002354,tel_Telu,HIGH,TEMPORAL_SHIFT,vendor_shift,True,True,True
