case_id,group_id,language,relation,expected_block,predicted_block,violations,correct
tel_Telu-0356-VALUE_SHIFT,tel_Telu-0356,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0356-NEGATION_DROP,tel_Telu-0356,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0356-QUANTIFIER_DROP,tel_Telu-0356,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0356-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0356,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0357-CLEAN,tel_Telu-0357,tel_Telu,CLEAN,False,False,,True
tel_Telu-0357-ENTITY_SHIFT,tel_Telu-0357,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0357-TEMPORAL_SHIFT,tel_Telu-0357,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0357-VALUE_SHIFT,tel_Telu-0357,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0357-NEGATION_DROP,tel_Telu-0357,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0357-QUANTIFIER_DROP,tel_Telu-0357,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0357-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0357,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0358-CLEAN,tel_Telu-0358,tel_Telu,CLEAN,False,False,,True
tel_Telu-0358-ENTITY_SHIFT,tel_Telu-0358,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0358-TEMPORAL_SHIFT,tel_Telu-0358,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0358-VALUE_SHIFT,tel_Telu-0358,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0358-NEGATION_DROP,tel_Telu-0358,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0358-QUANTIFIER_DROP,tel_Telu-0358,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0358-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0358,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0359-CLEAN,tel_Telu-0359,tel_Telu,CLEAN,False,False,,True
tel_Telu-0359-ENTITY_SHIFT,tel_Telu-0359,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0359-TEMPORAL_SHIFT,tel_Telu-0359,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0359-VALUE_SHIFT,tel_Telu-0359,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0359-NEGATION_DROP,tel_Telu-0359,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0359-QUANTIFIER_DROP,tel_Telu-0359,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0359-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0359,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0360-CLEAN,tel_Telu-0360,tel_Telu,CLEAN,False,False,,True
tel_Telu-0360-ENTITY_SHIFT,tel_Telu-0360,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0360-TEMPORAL_SHIFT,tel_Telu-0360,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0360-VALUE_SHIFT,tel_Telu-0360,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0360-NEGATION_DROP,tel_Telu-0360,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0360-QUANTIFIER_DROP,tel_Telu-0360,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0360-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0360,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0361-CLEAN,tel_Telu-0361,tel_Telu,CLEAN,False,False,,True
tel_Telu-0361-ENTITY_SHIFT,tel_Telu-0361,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0361-TEMPORAL_SHIFT,tel_Telu-0361,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0361-VALUE_SHIFT,tel_Telu-0361,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0361-NEGATION_DROP,tel_Telu-0361,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0361-QUANTIFIER_DROP,tel_Telu-0361,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0361-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0361,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0362-CLEAN,tel_Telu-0362,tel_Telu,CLEAN,False,False,,True
tel_Telu-0362-ENTITY_SHIFT,tel_Telu-0362,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0362-TEMPORAL_SHIFT,tel_Telu-0362,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0362-VALUE_SHIFT,tel_Telu-0362,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0362-NEGATION_DROP,tel_Telu-0362,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0362-QUANTIFIER_DROP,tel_Telu-0362,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0362-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0362,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0363-CLEAN,tel_Telu-0363,tel_Telu,CLEAN,False,False,,True
tel_Telu-0363-ENTITY_SHIFT,tel_Telu-0363,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0363-TEMPORAL_SHIFT,tel_Telu-0363,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0363-VALUE_SHIFT,tel_Telu-0363,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0363-NEGATION_DROP,tel_Telu-0363,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0363-QUANTIFIER_DROP,tel_Telu-0363,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0363-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0363,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0364-CLEAN,tel_Telu-0364,tel_Telu,CLEAN,False,False,,True
tel_Telu-0364-ENTITY_SHIFT,tel_Telu-0364,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0364-TEMPORAL_SHIFT,tel_Telu-0364,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0364-VALUE_SHIFT,tel_Telu-0364,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0364-NEGATION_DROP,tel_Telu-0364,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0364-QUANTIFIER_DROP,tel_Telu-0364,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0364-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0364,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0365-CLEAN,tel_Telu-0365,tel_Telu,CLEAN,False,False,,True
tel_Telu-0365-ENTITY_SHIFT,tel_Telu-0365,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0365-TEMPORAL_SHIFT,tel_Telu-0365,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0365-VALUE_SHIFT,tel_Telu-0365,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0365-NEGATION_DROP,tel_Telu-0365,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0365-QUANTIFIER_DROP,tel_Telu-0365,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0365-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0365,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0366-CLEAN,tel_Telu-0366,tel_Telu,CLEAN,False,False,,True
tel_Telu-0366-ENTITY_SHIFT,tel_Telu-0366,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0366-TEMPORAL_SHIFT,tel_Telu-0366,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0366-VALUE_SHIFT,tel_Telu-0366,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0366-NEGATION_DROP,tel_Telu-0366,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0366-QUANTIFIER_DROP,tel_Telu-0366,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0366-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0366,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0367-CLEAN,tel_Telu-0367,tel_Telu,CLEAN,False,False,,True
tel_Telu-0367-ENTITY_SHIFT,tel_Telu-0367,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0367-TEMPORAL_SHIFT,tel_Telu-0367,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0367-VALUE_SHIFT,tel_Telu-0367,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0367-NEGATION_DROP,tel_Telu-0367,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0367-QUANTIFIER_DROP,tel_Telu-0367,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0367-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0367,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0368-CLEAN,tel_Telu-0368,tel_Telu,CLEAN,False,False,,True
tel_Telu-0368-ENTITY_SHIFT,tel_Telu-0368,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0368-TEMPORAL_SHIFT,tel_Telu-0368,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0368-VALUE_SHIFT,tel_Telu-0368,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0368-NEGATION_DROP,tel_Telu-0368,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0368-QUANTIFIER_DROP,tel_Telu-0368,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0368-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0368,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0369-CLEAN,tel_Telu-0369,tel_Telu,CLEAN,False,False,,True
tel_Telu-0369-ENTITY_SHIFT,tel_Telu-0369,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0369-TEMPORAL_SHIFT,tel_Telu-0369,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0369-VALUE_SHIFT,tel_Telu-0369,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0369-NEGATION_DROP,tel_Telu-0369,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0369-QUANTIFIER_DROP,tel_Telu-0369,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0369-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0369,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0370-CLEAN,tel_Telu-0370,tel_Telu,CLEAN,False,False,,True
tel_Telu-0370-ENTITY_SHIFT,tel_Telu-0370,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0370-TEMPORAL_SHIFT,tel_Telu-0370,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0370-VALUE_SHIFT,tel_Telu-0370,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0370-NEGATION_DROP,tel_Telu-0370,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0370-QUANTIFIER_DROP,tel_Telu-0370,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0370-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0370,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0371-CLEAN,tel_Telu-0371,tel_Telu,CLEAN,False,False,,True
tel_Telu-0371-ENTITY_SHIFT,tel_Telu-0371,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0371-TEMPORAL_SHIFT,tel_Telu-0371,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0371-VALUE_SHIFT,tel_Telu-0371,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0371-NEGATION_DROP,tel_Telu-0371,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0371-QUANTIFIER_DROP,tel_Telu-0371,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0371-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0371,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0372-CLEAN,tel_Telu-0372,tel_Telu,CLEAN,False,False,,True
tel_Telu-0372-ENTITY_SHIFT,tel_Telu-0372,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0372-TEMPORAL_SHIFT,tel_Telu-0372,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0372-VALUE_SHIFT,tel_Telu-0372,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0372-NEGATION_DROP,tel_Telu-0372,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0372-QUANTIFIER_DROP,tel_Telu-0372,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0372-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0372,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0373-CLEAN,tel_Telu-0373,tel_Telu,CLEAN,False,False,,True
tel_Telu-0373-ENTITY_SHIFT,tel_Telu-0373,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0373-TEMPORAL_SHIFT,tel_Telu-0373,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0373-VALUE_SHIFT,tel_Telu-0373,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0373-NEGATION_DROP,tel_Telu-0373,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0373-QUANTIFIER_DROP,tel_Telu-0373,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0373-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0373,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0374-CLEAN,tel_Telu-0374,tel_Telu,CLEAN,False,False,,True
tel_Telu-0374-ENTITY_SHIFT,tel_Telu-0374,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0374-TEMPORAL_SHIFT,tel_Telu-0374,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0374-VALUE_SHIFT,tel_Telu-0374,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0374-NEGATION_DROP,tel_Telu-0374,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0374-QUANTIFIER_DROP,tel_Telu-0374,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0374-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0374,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0375-CLEAN,tel_Telu-0375,tel_Telu,CLEAN,False,False,,True
tel_Telu-0375-ENTITY_SHIFT,tel_Telu-0375,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0375-TEMPORAL_SHIFT,tel_Telu-0375,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0375-VALUE_SHIFT,tel_Telu-0375,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0375-NEGATION_DROP,tel_Telu-0375,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0375-QUANTIFIER_DROP,tel_Telu-0375,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0375-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0375,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0376-CLEAN,tel_Telu-0376,tel_Telu,CLEAN,False,False,,True
tel_Telu-0376-ENTITY_SHIFT,tel_Telu-0376,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0376-TEMPORAL_SHIFT,tel_Telu-0376,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0376-VALUE_SHIFT,tel_Telu-0376,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0376-NEGATION_DROP,tel_Telu-0376,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0376-QUANTIFIER_DROP,tel_Telu-0376,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0376-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0376,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0377-CLEAN,tel_Telu-0377,tel_Telu,CLEAN,False,False,,True
tel_Telu-0377-ENTITY_SHIFT,tel_Telu-0377,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0377-TEMPORAL_SHIFT,tel_Telu-0377,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0377-VALUE_SHIFT,tel_Telu-0377,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0377-NEGATION_DROP,tel_Telu-0377,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0377-QUANTIFIER_DROP,tel_Telu-0377,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0377-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0377,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0378-CLEAN,tel_Telu-0378,tel_Telu,CLEAN,False,False,,True
tel_Telu-0378-ENTITY_SHIFT,tel_Telu-0378,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0378-TEMPORAL_SHIFT,tel_Telu-0378,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0378-VALUE_SHIFT,tel_Telu-0378,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0378-NEGATION_DROP,tel_Telu-0378,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0378-QUANTIFIER_DROP,tel_Telu-0378,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0378-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0378,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0379-CLEAN,tel_Telu-0379,tel_Telu,CLEAN,False,False,,True
tel_Telu-0379-ENTITY_SHIFT,tel_Telu-0379,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0379-TEMPORAL_SHIFT,tel_Telu-0379,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0379-VALUE_SHIFT,tel_Telu-0379,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0379-NEGATION_DROP,tel_Telu-0379,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0379-QUANTIFIER_DROP,tel_Telu-0379,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0379-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0379,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0380-CLEAN,tel_Telu-0380,tel_Telu,CLEAN,False,False,,True
tel_Telu-0380-ENTITY_SHIFT,tel_Telu-0380,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0380-TEMPORAL_SHIFT,tel_Telu-0380,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0380-VALUE_SHIFT,tel_Telu-0380,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0380-NEGATION_DROP,tel_Telu-0380,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0380-QUANTIFIER_DROP,tel_Telu-0380,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0380-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0380,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0381-CLEAN,tel_Telu-0381,tel_Telu,CLEAN,False,False,,True
tel_Telu-0381-ENTITY_SHIFT,tel_Telu-0381,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0381-TEMPORAL_SHIFT,tel_Telu-0381,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0381-VALUE_SHIFT,tel_Telu-0381,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0381-NEGATION_DROP,tel_Telu-0381,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0381-QUANTIFIER_DROP,tel_Telu-0381,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0381-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0381,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0382-CLEAN,tel_Telu-0382,tel_Telu,CLEAN,False,False,,True
tel_Telu-0382-ENTITY_SHIFT,tel_Telu-0382,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0382-TEMPORAL_SHIFT,tel_Telu-0382,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0382-VALUE_SHIFT,tel_Telu-0382,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0382-NEGATION_DROP,tel_Telu-0382,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0382-QUANTIFIER_DROP,tel_Telu-0382,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0382-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0382,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0383-CLEAN,tel_Telu-0383,tel_Telu,CLEAN,False,False,,True
tel_Telu-0383-ENTITY_SHIFT,tel_Telu-0383,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0383-TEMPORAL_SHIFT,tel_Telu-0383,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0383-VALUE_SHIFT,tel_Telu-0383,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0383-NEGATION_DROP,tel_Telu-0383,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0383-QUANTIFIER_DROP,tel_Telu-0383,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0383-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0383,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
tel_Telu-0384-CLEAN,tel_Telu-0384,tel_Telu,CLEAN,False,False,,True
tel_Telu-0384-ENTITY_SHIFT,tel_Telu-0384,tel_Telu,ENTITY_SHIFT,True,True,VENDOR_ID_DRIFT,True
tel_Telu-0384-TEMPORAL_SHIFT,tel_Telu-0384,tel_Telu,TEMPORAL_SHIFT,True,True,MONTH_DRIFT,True
tel_Telu-0384-VALUE_SHIFT,tel_Telu-0384,tel_Telu,VALUE_SHIFT,True,True,AMOUNT_DRIFT,True
tel_Telu-0384-NEGATION_DROP,tel_Telu-0384,tel_Telu,NEGATION_DROP,True,True,NEGATION_DROP,True
tel_Telu-0384-QUANTIFIER_DROP,tel_Telu-0384,tel_Telu,QUANTIFIER_DROP,True,True,QUANTIFIER_DRIFT,True
tel_Telu-0384-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0384,tel_Telu,HALLUCINATED_CRITICAL_SLOT,True,True,HALLUCINATED_RECIPIENT,True
