case_id,group_id,language,relation,raw_text,gold_contract,candidate_contract,expected_block
tel_Telu-0481-VALUE_SHIFT,tel_Telu-0481,tel_Telu,VALUE_SHIFT,"Vendor 8041 కి 9/2024 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}","{""AMOUNT"": 6000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}",True
tel_Telu-0481-NEGATION_DROP,tel_Telu-0481,tel_Telu,NEGATION_DROP,"Vendor 8041 కి 9/2024 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}",True
tel_Telu-0481-QUANTIFIER_DROP,tel_Telu-0481,tel_Telu,QUANTIFIER_DROP,"Vendor 8041 కి 9/2024 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}",True
tel_Telu-0481-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0481,tel_Telu,HALLUCINATED_CRITICAL_SLOT,"Vendor 8041 కి 9/2024 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 9, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R148"", ""VENDOR_ID"": 8041, ""YEAR"": 2024}",True
tel_Telu-0482-CLEAN,tel_Telu-0482,tel_Telu,CLEAN,"Vendor 3486 కి 11/2026 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}",False
tel_Telu-0482-ENTITY_SHIFT,tel_Telu-0482,tel_Telu,ENTITY_SHIFT,"Vendor 3486 కి 11/2026 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3487, ""YEAR"": 2026}",True
tel_Telu-0482-TEMPORAL_SHIFT,tel_Telu-0482,tel_Telu,TEMPORAL_SHIFT,"Vendor 3486 కి 11/2026 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}",True
tel_Telu-0482-VALUE_SHIFT,tel_Telu-0482,tel_Telu,VALUE_SHIFT,"Vendor 3486 కి 11/2026 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}","{""AMOUNT"": 5500, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}",True
tel_Telu-0482-NEGATION_DROP,tel_Telu-0482,tel_Telu,NEGATION_DROP,"Vendor 3486 కి 11/2026 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}",True
tel_Telu-0482-QUANTIFIER_DROP,tel_Telu-0482,tel_Telu,QUANTIFIER_DROP,"Vendor 3486 కి 11/2026 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}",True
tel_Telu-0482-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0482,tel_Telu,HALLUCINATED_CRITICAL_SLOT,"Vendor 3486 కి 11/2026 INR 5000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}","{""AMOUNT"": 5000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R785"", ""VENDOR_ID"": 3486, ""YEAR"": 2026}",True
tel_Telu-0483-CLEAN,tel_Telu-0483,tel_Telu,CLEAN,"Vendor 3315 కి 1/2024 INR 7500 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}",False
tel_Telu-0483-ENTITY_SHIFT,tel_Telu-0483,tel_Telu,ENTITY_SHIFT,"Vendor 3315 కి 1/2024 INR 7500 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3322, ""YEAR"": 2024}",True
tel_Telu-0483-TEMPORAL_SHIFT,tel_Telu-0483,tel_Telu,TEMPORAL_SHIFT,"Vendor 3315 కి 1/2024 INR 7500 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 2, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}",True
tel_Telu-0483-VALUE_SHIFT,tel_Telu-0483,tel_Telu,VALUE_SHIFT,"Vendor 3315 కి 1/2024 INR 7500 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}","{""AMOUNT"": 8000, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}",True
tel_Telu-0483-NEGATION_DROP,tel_Telu-0483,tel_Telu,NEGATION_DROP,"Vendor 3315 కి 1/2024 INR 7500 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}",True
tel_Telu-0483-QUANTIFIER_DROP,tel_Telu-0483,tel_Telu,QUANTIFIER_DROP,"Vendor 3315 కి 1/2024 INR 7500 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}",True
tel_Telu-0483-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0483,tel_Telu,HALLUCINATED_CRITICAL_SLOT,"Vendor 3315 కి 1/2024 INR 7500 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 1, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R588"", ""VENDOR_ID"": 3315, ""YEAR"": 2024}",True
tel_Telu-0484-CLEAN,tel_Telu-0484,tel_Telu,CLEAN,"Vendor 2885 కి 11/2024 INR 100000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}",False
tel_Telu-0484-ENTITY_SHIFT,tel_Telu-0484,tel_Telu,ENTITY_SHIFT,"Vendor 2885 కి 11/2024 INR 100000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2886, ""YEAR"": 2024}",True
tel_Telu-0484-TEMPORAL_SHIFT,tel_Telu-0484,tel_Telu,TEMPORAL_SHIFT,"Vendor 2885 కి 11/2024 INR 100000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 12, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}",True
tel_Telu-0484-VALUE_SHIFT,tel_Telu-0484,tel_Telu,VALUE_SHIFT,"Vendor 2885 కి 11/2024 INR 100000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}","{""AMOUNT"": 101000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}",True
tel_Telu-0484-NEGATION_DROP,tel_Telu-0484,tel_Telu,NEGATION_DROP,"Vendor 2885 కి 11/2024 INR 100000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}",True
tel_Telu-0484-QUANTIFIER_DROP,tel_Telu-0484,tel_Telu,QUANTIFIER_DROP,"Vendor 2885 కి 11/2024 INR 100000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}",True
tel_Telu-0484-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0484,tel_Telu,HALLUCINATED_CRITICAL_SLOT,"Vendor 2885 కి 11/2024 INR 100000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}","{""AMOUNT"": 100000, ""CURRENCY"": ""INR"", ""MONTH"": 11, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R964"", ""VENDOR_ID"": 2885, ""YEAR"": 2024}",True
tel_Telu-0485-CLEAN,tel_Telu-0485,tel_Telu,CLEAN,"Vendor 8775 కి 6/2024 INR 50000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}",False
tel_Telu-0485-ENTITY_SHIFT,tel_Telu-0485,tel_Telu,ENTITY_SHIFT,"Vendor 8775 కి 6/2024 INR 50000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8782, ""YEAR"": 2024}",True
tel_Telu-0485-TEMPORAL_SHIFT,tel_Telu-0485,tel_Telu,TEMPORAL_SHIFT,"Vendor 8775 కి 6/2024 INR 50000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}",True
tel_Telu-0485-VALUE_SHIFT,tel_Telu-0485,tel_Telu,VALUE_SHIFT,"Vendor 8775 కి 6/2024 INR 50000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}","{""AMOUNT"": 50500, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}",True
tel_Telu-0485-NEGATION_DROP,tel_Telu-0485,tel_Telu,NEGATION_DROP,"Vendor 8775 కి 6/2024 INR 50000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}",True
tel_Telu-0485-QUANTIFIER_DROP,tel_Telu-0485,tel_Telu,QUANTIFIER_DROP,"Vendor 8775 కి 6/2024 INR 50000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}",True
tel_Telu-0485-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0485,tel_Telu,HALLUCINATED_CRITICAL_SLOT,"Vendor 8775 కి 6/2024 INR 50000 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 6, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""RECIPIENT_ID"": ""R655"", ""VENDOR_ID"": 8775, ""YEAR"": 2024}",True
tel_Telu-0486-CLEAN,tel_Telu-0486,tel_Telu,CLEAN,"Vendor 1570 కి 7/2025 INR 50000 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}",False
tel_Telu-0486-ENTITY_SHIFT,tel_Telu-0486,tel_Telu,ENTITY_SHIFT,"Vendor 1570 కి 7/2025 INR 50000 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1577, ""YEAR"": 2025}",True
tel_Telu-0486-TEMPORAL_SHIFT,tel_Telu-0486,tel_Telu,TEMPORAL_SHIFT,"Vendor 1570 కి 7/2025 INR 50000 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 8, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}",True
tel_Telu-0486-VALUE_SHIFT,tel_Telu-0486,tel_Telu,VALUE_SHIFT,"Vendor 1570 కి 7/2025 INR 50000 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}","{""AMOUNT"": 55000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}",True
tel_Telu-0486-NEGATION_DROP,tel_Telu-0486,tel_Telu,NEGATION_DROP,"Vendor 1570 కి 7/2025 INR 50000 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": false, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}",True
tel_Telu-0486-QUANTIFIER_DROP,tel_Telu-0486,tel_Telu,QUANTIFIER_DROP,"Vendor 1570 కి 7/2025 INR 50000 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}",True
tel_Telu-0486-HALLUCINATED_CRITICAL_SLOT,tel_Telu-0486,tel_Telu,HALLUCINATED_CRITICAL_SLOT,"Vendor 1570 కి 7/2025 INR 50000 అన్ని invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}","{""AMOUNT"": 50000, ""CURRENCY"": ""INR"", ""MONTH"": 7, ""NEGATED"": true, ""QUANTIFIER"": ""ALL"", ""RECIPIENT_ID"": ""R157"", ""VENDOR_ID"": 1570, ""YEAR"": 2025}",True
tel_Telu-0487-CLEAN,tel_Telu-0487,tel_Telu,CLEAN,"Vendor 8582 కి 4/2024 INR 7500 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}",False
tel_Telu-0487-ENTITY_SHIFT,tel_Telu-0487,tel_Telu,ENTITY_SHIFT,"Vendor 8582 కి 4/2024 INR 7500 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8589, ""YEAR"": 2024}",True
tel_Telu-0487-TEMPORAL_SHIFT,tel_Telu-0487,tel_Telu,TEMPORAL_SHIFT,"Vendor 8582 కి 4/2024 INR 7500 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 5, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}",True
tel_Telu-0487-VALUE_SHIFT,tel_Telu-0487,tel_Telu,VALUE_SHIFT,"Vendor 8582 కి 4/2024 INR 7500 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}","{""AMOUNT"": 8500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}",True
tel_Telu-0487-NEGATION_DROP,tel_Telu-0487,tel_Telu,NEGATION_DROP,"Vendor 8582 కి 4/2024 INR 7500 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": false, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}",True
tel_Telu-0487-QUANTIFIER_DROP,tel_Telu-0487,tel_Telu,QUANTIFIER_DROP,"Vendor 8582 కి 4/2024 INR 7500 మాత్రమే invoices చేయవద్దు, archive చేయండి.","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""ONLY"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}","{""AMOUNT"": 7500, ""CURRENCY"": ""INR"", ""MONTH"": 4, ""NEGATED"": true, ""QUANTIFIER"": ""MATCHING"", ""VENDOR_ID"": 8582, ""YEAR"": 2024}",True
